floor,area,block,row,seat,grade
1,5,302,10,5,S
1,5,302,10,6,S
1,5,302,10,7,S
1,5,302,10,8,S
1,5,302,10,9,S
1,5,302,10,10,S
1,5,302,10,11,S
1,5,302,10,12,S
1,5,302,10,13,S
1,5,302,10,14,S
1,5,302,11,3,S
1,5,302,11,4,S
1,5,302,11,5,S
1,5,302,11,6,S
1,5,302,11,7,S
1,5,302,11,8,S
1,5,302,11,9,S
1,5,302,11,10,S
1,5,302,11,11,S
1,5,302,11,12,S
1,5,302,11,13,S
1,5,302,11,14,S
1,5,302,12,3,S
1,5,302,12,4,S
1,5,303,4,3,S
1,5,303,4,4,S
1,5,303,4,5,S
1,5,303,4,6,S
1,5,303,4,7,S
1,5,303,4,8,S
1,5,303,4,9,S
1,5,303,4,10,S
1,5,303,4,11,S
1,5,303,4,12,S
1,5,303,4,13,S
1,5,303,4,14,S
1,5,303,5,1,S
1,5,303,5,2,S
1,5,303,5,3,S
1,5,303,5,4,S
1,5,303,5,5,S
1,5,303,5,6,S
1,5,303,5,7,S
1,5,303,5,8,S
1,5,303,5,9,S
1,5,303,5,10,S
1,5,303,5,11,S
1,5,303,5,12,S
1,5,303,5,13,S
1,5,303,5,14,S
1,5,303,5,15,S
1,5,303,5,16,S
1,5,303,6,1,S
1,5,303,6,2,S
1,5,303,6,3,S
1,5,303,6,4,S
1,5,303,6,5,S
1,5,303,6,6,S
1,5,303,6,7,S
1,5,303,6,8,S
1,5,303,6,9,S
1,5,303,6,10,S
1,5,303,6,11,S
1,5,303,6,12,S
1,5,303,6,13,S
1,5,303,6,14,S
1,5,303,6,15,S
1,5,303,6,16,S
1,5,303,7,1,S
1,5,303,7,2,S
1,5,303,7,3,S
1,5,303,7,4,S
1,5,303,7,5,S
1,5,303,7,6,S
1,5,303,7,7,S
1,5,303,7,8,S
1,5,303,7,9,S
1,5,303,7,10,S
1,5,303,7,11,S
1,5,303,7,12,S
1,5,303,7,13,S
1,5,303,7,14,S
1,5,303,7,15,S
1,5,303,7,16,S
1,5,303,8,1,S
1,5,303,8,2,S
1,5,303,8,3,S
1,5,303,8,4,S
1,5,303,8,5,S
1,5,303,8,6,S
1,5,303,8,7,S
1,5,303,8,8,S
1,5,303,8,9,S
1,5,303,8,10,S
1,5,303,8,11,S
1,5,303,8,12,S
1,5,303,8,13,S
1,5,303,8,14,S
1,5,303,8,15,S
1,5,303,8,16,S
1,5,303,9,1,S
1,5,303,9,2,S
1,5,303,9,3,S
1,5,303,9,4,S
1,5,303,9,5,S
1,5,303,9,6,S
1,5,303,9,7,S
1,5,303,9,8,S
1,5,303,9,9,S
1,5,303,9,10,S
1,5,303,9,11,S
1,5,303,9,12,S
1,5,303,9,13,S
1,5,303,9,14,S
1,5,303,9,15,S
1,5,303,9,16,S
1,5,303,10,3,S
1,5,303,10,4,S
1,5,303,10,5,S
1,5,303,10,6,S
1,5,303,10,7,S
1,5,303,10,8,S
1,5,303,10,9,S
1,5,303,10,10,S
1,5,303,10,11,S
1,5,303,10,12,S
1,5,303,10,13,S
1,5,303,10,14,S
1,5,303,11,3,S
1,5,303,11,4,S
1,5,303,11,5,S
1,5,303,11,6,S
1,5,303,11,7,S
1,5,303,11,8,S
1,5,303,11,9,S
1,5,303,11,10,S
1,5,303,11,11,S
1,5,303,11,12,S
1,5,303,11,13,S
1,5,303,11,14,S
1,5,304,5,1,S
1,5,304,5,2,S
1,5,304,5,3,S
1,5,304,5,4,S
1,5,304,5,5,S
1,5,304,5,12,S
1,5,304,5,13,S
1,5,304,5,14,S
1,5,304,5,15,S
1,5,304,5,16,S
1,5,304,6,1,S
1,5,304,6,2,S
1,5,304,6,3,S
1,5,304,6,4,S
1,5,304,6,5,S
1,5,304,6,6,S
1,5,304,6,7,S
1,5,304,6,8,S
1,5,304,6,9,S
1,5,304,6,10,S
1,5,304,6,11,S
1,5,304,6,12,S
1,5,304,6,13,S
1,5,304,6,14,S
1,5,304,6,15,S
1,5,304,6,16,S
1,5,304,7,1,S
1,5,304,7,2,S
1,5,304,7,3,S
1,5,304,7,4,S
1,5,304,7,5,S
1,5,304,7,6,S
1,5,304,7,7,S
1,5,304,7,8,S
1,5,304,7,9,S
1,5,304,7,10,S
1,5,304,7,11,S
1,5,304,7,12,S
1,5,304,7,13,S
1,5,304,7,14,S
1,5,304,7,15,S
1,5,304,7,16,S
1,5,304,8,1,S
1,5,304,8,2,S
1,5,304,8,3,S
1,5,304,8,4,S
1,5,304,8,5,S
1,5,304,8,6,S
1,5,304,8,7,S
1,5,304,8,8,S
1,5,304,8,9,S
1,5,304,8,10,S
1,5,304,8,11,S
1,5,304,8,12,S
1,5,304,8,13,S
1,5,304,8,14,S
1,5,304,8,15,S
1,5,304,8,16,S
1,5,304,9,1,S
1,5,304,9,2,S
1,5,304,9,3,S
1,5,304,9,4,S
1,5,304,9,5,S
1,5,304,9,6,S
1,5,304,9,7,S
1,5,304,9,8,S
1,5,304,9,9,S
1,5,304,9,10,S
1,5,304,9,11,S
1,5,304,9,12,S
1,5,304,9,13,S
1,5,304,9,14,S
1,5,304,9,15,S
1,5,304,9,16,S
1,5,304,10,11,S
1,5,304,10,12,S
1,5,304,10,13,S
1,5,304,10,14,S
1,5,304,11,11,S
1,5,304,11,12,S
1,5,304,11,13,S
1,5,304,11,14,S
1,5,305,4,3,S
1,5,305,4,4,S
1,5,305,4,5,S
1,5,305,4,6,S
1,5,305,4,7,S
1,5,305,4,8,S
1,5,305,4,9,S
1,5,305,4,10,S
1,5,305,4,11,S
1,5,305,4,12,S
1,5,305,4,13,S
1,5,305,4,14,S
1,5,305,5,1,S
1,5,305,5,2,S
1,5,305,5,3,S
1,5,305,5,4,S
1,5,305,5,5,S
1,5,305,5,6,S
1,5,305,5,7,S
1,5,305,5,8,S
1,5,305,5,9,S
1,5,305,5,10,S
1,5,305,5,11,S
1,5,305,5,12,S
1,5,305,5,13,S
1,5,305,5,14,S
1,5,305,5,15,S
1,5,305,5,16,S
1,5,305,6,1,S
1,5,305,6,2,S
1,5,305,6,3,S
1,5,305,6,4,S
1,5,305,6,5,S
1,5,305,6,6,S
1,5,305,6,7,S
1,5,305,6,8,S
1,5,305,6,9,S
1,5,305,6,10,S
1,5,305,6,11,S
1,5,305,6,12,S
1,5,305,6,13,S
1,5,305,6,14,S
1,5,305,6,15,S
1,5,305,6,16,S
1,5,305,7,1,S
1,5,305,7,2,S
1,5,305,7,3,S
1,5,305,7,4,S
1,5,305,7,5,S
1,5,305,7,6,S
1,5,305,7,7,S
1,5,305,7,8,S
1,5,305,7,9,S
1,5,305,7,10,S
1,5,305,7,11,S
1,5,305,7,12,S
1,5,305,7,13,S
1,5,305,7,14,S
1,5,305,8,1,S
1,5,305,8,2,S
1,5,305,8,3,S
1,5,305,8,4,S
1,5,305,8,5,S
1,5,305,8,6,S
1,5,305,8,7,S
1,5,305,8,8,S
1,5,305,8,9,S
1,5,305,8,10,S
1,5,305,8,11,S
1,5,305,8,12,S
1,5,305,8,13,S
1,5,305,8,14,S
1,5,305,9,1,S
1,5,305,9,2,S
1,5,305,9,3,S
1,5,305,9,4,S
1,5,305,9,5,S
1,5,305,9,6,S
1,5,305,9,7,S
1,5,305,9,8,S
1,5,305,9,9,S
1,5,305,9,10,S
1,5,305,9,11,S
1,5,305,9,12,S
1,5,305,9,13,S
1,5,305,9,14,S
1,5,305,10,3,S
1,5,305,10,4,S
1,5,305,10,5,S
1,5,305,10,6,S
1,5,305,10,7,S
1,5,305,10,8,S
1,5,305,10,9,S
1,5,305,10,10,S
1,5,305,10,11,S
1,5,305,10,12,S
1,5,305,10,13,S
1,5,305,10,14,S
1,5,305,11,3,S
1,5,305,11,4,S
1,5,305,11,5,S
1,5,305,11,6,S
1,5,305,11,7,S
1,5,305,11,8,S
1,5,305,11,9,S
1,5,305,11,10,S
1,5,305,11,11,S
1,5,305,11,12,S
1,5,305,11,13,S
1,5,305,11,14,S
1,5,306,5,1,S
1,5,306,5,2,S
1,5,306,5,3,S
1,5,306,5,4,S
1,5,306,5,5,S
1,5,306,5,12,S
1,5,306,5,13,S
1,5,306,5,14,S
1,5,306,5,15,S
1,5,306,5,16,S
1,5,306,6,1,S
1,5,306,6,2,S
1,5,306,6,3,S
1,5,306,6,4,S
1,5,306,6,5,S
1,5,306,6,6,S
1,5,306,6,7,S
1,5,306,6,8,S
1,5,306,6,9,S
1,5,306,6,10,S
1,5,306,6,11,S
1,5,306,6,12,S
1,5,306,6,13,S
1,5,306,6,14,S
1,5,306,6,15,S
1,5,306,6,16,S
1,5,306,7,1,S
1,5,306,7,2,S
1,5,306,7,3,S
1,5,306,7,4,S
1,5,306,7,5,S
1,5,306,7,6,S
1,5,306,7,7,S
1,5,306,7,8,S
1,5,306,7,9,S
1,5,306,7,10,S
1,5,306,7,11,S
1,5,306,7,12,S
1,5,306,7,13,S
1,5,306,7,14,S
1,5,306,7,15,S
1,5,306,7,16,S
1,5,306,8,5,S
1,5,306,8,6,S
1,5,306,8,7,S
1,5,306,8,8,S
1,5,306,8,9,S
1,5,306,8,10,S
1,5,306,8,11,S
1,5,306,8,12,S
1,5,306,8,13,S
1,5,306,8,15,S
1,5,306,8,16,S
1,5,306,9,6,S
1,5,306,9,7,S
1,5,306,9,8,S
1,5,306,9,9,S
1,5,306,9,10,S
1,5,306,9,11,S
1,5,306,9,12,S
1,5,306,9,13,S
1,5,306,9,14,S
1,5,306,9,15,S
1,5,306,9,16,S
1,5,307,5,1,S
1,5,307,5,2,S
1,5,307,5,3,S
1,5,307,5,4,S
1,5,307,5,5,S
1,5,307,5,6,S
1,5,307,5,7,S
1,5,307,5,8,S
1,5,307,5,9,S
1,5,307,5,10,S
1,5,307,5,11,S
1,5,307,5,12,S
1,5,307,5,13,S
1,5,307,5,14,S
1,5,307,5,15,S
1,5,307,5,16,S
1,5,307,6,1,S
1,5,307,6,2,S
1,5,307,6,3,S
1,5,307,6,4,S
1,5,307,6,5,S
1,5,307,6,6,S
1,5,307,6,7,S
1,5,307,6,8,S
1,5,307,6,9,S
1,5,307,6,10,S
1,5,307,6,11,S
1,5,307,6,12,S
1,5,307,6,13,S
1,5,307,6,14,S
1,5,307,6,15,S
1,5,307,6,16,S
1,5,307,7,1,S
1,5,307,7,2,S
1,5,307,7,3,S
1,5,307,7,4,S
1,5,307,7,5,S
1,5,307,7,6,S
1,5,307,7,7,S
1,5,307,7,8,S
1,5,307,7,9,S
1,5,307,7,10,S
1,5,307,7,11,S
1,5,307,7,12,S
1,5,307,7,13,S
1,5,307,7,14,S
1,5,307,7,15,S
1,5,307,7,16,S
1,5,307,8,1,S
1,5,307,8,2,S
1,5,307,8,3,S
1,5,307,8,4,S
1,5,307,8,5,S
1,5,307,8,6,S
1,5,307,8,7,S
1,5,307,8,8,S
1,5,307,8,9,S
1,5,307,8,10,S
1,5,307,8,11,S
1,5,307,8,12,S
1,5,308,4,3,S
1,5,308,4,4,S
1,5,308,4,5,S
1,5,308,4,6,S
1,5,308,4,7,S
1,5,308,4,8,S
1,5,308,4,9,S
1,5,308,4,10,S
1,5,308,4,11,S
1,5,308,4,12,S
1,5,308,4,13,S
1,5,308,4,14,S
1,5,308,5,1,S
1,5,308,5,2,S
1,5,308,5,3,S
1,5,308,5,4,S
1,5,308,5,5,S
1,5,308,5,6,S
1,5,308,5,7,S
1,5,308,5,8,S
1,5,308,5,9,S
1,5,308,5,10,S
1,5,308,5,11,S
1,5,308,5,12,S
1,5,308,5,13,S
1,5,308,5,14,S
1,5,308,5,15,S
1,5,308,5,16,S
1,5,308,6,1,S
1,5,308,6,2,S
1,5,308,6,3,S
1,5,308,6,4,S
1,5,308,6,5,S
1,5,308,6,6,S
1,5,308,6,7,S
1,5,308,6,8,S
1,5,308,6,9,S
1,5,308,6,10,S
1,5,308,6,11,S
1,5,308,6,12,S
1,5,308,6,13,S
1,5,308,6,14,S
1,5,308,6,15,S
1,5,308,6,16,S
1,5,308,7,1,S
1,5,308,7,2,S
1,5,308,7,3,S
1,5,308,7,4,S
1,5,308,7,5,S
1,5,308,7,6,S
1,5,308,7,7,S
1,5,308,7,8,S
1,5,308,7,9,S
1,5,308,7,10,S
1,5,308,7,11,S
1,5,308,7,12,S
1,5,308,7,13,S
1,5,308,7,14,S
1,5,308,7,15,S
1,5,308,7,16,S
1,5,308,8,1,S
1,5,308,8,2,S
1,5,308,8,3,S
1,5,308,8,4,S
1,5,308,8,5,S
1,5,308,8,6,S
1,5,308,8,7,S
1,5,308,8,8,S
1,5,308,8,9,S
1,5,308,8,10,S
1,5,308,8,11,S
1,5,308,8,12,S
1,5,309,5,1,S
1,5,309,5,2,S
1,5,309,5,3,S
1,5,309,5,4,S
1,5,309,5,5,S
1,5,309,5,6,S
1,5,309,5,7,S
1,5,309,5,8,S
1,5,309,5,9,S
1,5,309,5,10,S
1,5,309,5,11,S
1,5,309,5,12,S
1,5,309,5,13,S
1,5,309,5,14,S
1,5,309,5,15,S
1,5,309,5,16,S
1,5,309,6,1,S
1,5,309,6,2,S
1,5,309,6,3,S
1,5,309,6,4,S
1,5,309,6,5,S
1,5,309,6,6,S
1,5,309,6,7,S
1,5,309,6,8,S
1,5,309,6,9,S
1,5,309,6,10,S
1,5,309,6,11,S
1,5,309,6,12,S
1,5,309,6,13,S
1,5,309,6,14,S
1,5,309,6,15,S
1,5,309,6,16,S
1,5,309,7,1,S
1,5,309,7,2,S
1,5,309,7,3,S
1,5,309,7,4,S
1,5,309,7,5,S
1,5,309,7,6,S
1,5,309,7,7,S
1,5,309,7,8,S
1,5,309,7,9,S
1,5,309,7,10,S
1,5,309,7,11,S
1,5,309,7,12,S
1,5,309,7,13,S
1,5,309,7,14,S
1,5,309,7,15,S
1,5,309,7,16,S
1,5,309,8,1,S
1,5,309,8,2,S
1,5,309,8,3,S
1,5,309,8,4,S
1,5,309,8,5,S
1,5,309,8,6,S
1,5,309,8,7,S
1,5,309,8,8,S
1,5,309,8,9,S
1,5,309,8,10,S
1,5,309,8,11,S
1,5,309,8,12,S
1,5,310,5,1,S
1,5,310,5,2,S
1,5,310,5,3,S
1,5,310,5,4,S
1,5,310,5,5,S
1,5,310,5,12,S
1,5,310,5,13,S
1,5,310,5,14,S
1,5,310,5,15,S
1,5,310,5,16,S
1,5,310,6,1,S
1,5,310,6,2,S
1,5,310,6,3,S
1,5,310,6,4,S
1,5,310,6,5,S
1,5,310,6,6,S
1,5,310,6,7,S
1,5,310,6,8,S
1,5,310,6,9,S
1,5,310,6,10,S
1,5,310,6,11,S
1,5,310,6,12,S
1,5,310,6,13,S
1,5,310,6,14,S
1,5,310,6,15,S
1,5,310,6,16,S
1,5,310,7,1,S
1,5,310,7,2,S
1,5,310,7,3,S
1,5,310,7,4,S
1,5,310,7,5,S
1,5,310,7,6,S
1,5,310,7,7,S
1,5,310,7,8,S
1,5,310,7,9,S
1,5,310,7,10,S
1,5,310,7,11,S
1,5,310,7,12,S
1,5,310,7,13,S
1,5,310,7,14,S
1,5,310,7,15,S
1,5,310,7,16,S
1,5,310,8,1,S
1,5,310,8,2,S
1,5,310,8,4,S
1,5,310,8,5,S
1,5,310,8,6,S
1,5,310,8,7,S
1,5,310,8,8,S
1,5,310,8,9,S
1,5,310,8,10,S
1,5,310,8,11,S
1,5,310,8,12,S
1,5,310,9,1,S
1,5,310,9,2,S
1,5,310,9,3,S
1,5,310,9,4,S
1,5,310,9,5,S
1,5,310,9,6,S
1,5,310,9,7,S
1,5,310,9,8,S
1,5,310,9,9,S
1,5,310,9,10,S
1,5,310,9,11,S
1,5,311,4,3,S
1,5,311,4,4,S
1,5,311,4,5,S
1,5,311,4,6,S
1,5,311,4,7,S
1,5,311,4,8,S
1,5,311,4,9,S
1,5,311,4,10,S
1,5,311,4,11,S
1,5,311,4,12,S
1,5,311,4,13,S
1,5,311,4,14,S
1,5,311,5,1,S
1,5,311,5,2,S
1,5,311,5,3,S
1,5,311,5,4,S
1,5,311,5,5,S
1,5,311,5,6,S
1,5,311,5,7,S
1,5,311,5,8,S
1,5,311,5,9,S
1,5,311,5,10,S
1,5,311,5,11,S
1,5,311,5,12,S
1,5,311,5,13,S
1,5,311,5,14,S
1,5,311,5,15,S
1,5,311,5,16,S
1,5,311,6,1,S
1,5,311,6,2,S
1,5,311,6,3,S
1,5,311,6,4,S
1,5,311,6,5,S
1,5,311,6,6,S
1,5,311,6,7,S
1,5,311,6,8,S
1,5,311,6,9,S
1,5,311,6,10,S
1,5,311,6,11,S
1,5,311,6,12,S
1,5,311,6,13,S
1,5,311,6,14,S
1,5,311,6,15,S
1,5,311,6,16,S
1,5,311,7,3,S
1,5,311,7,4,S
1,5,311,7,5,S
1,5,311,7,6,S
1,5,311,7,7,S
1,5,311,7,8,S
1,5,311,7,9,S
1,5,311,7,10,S
1,5,311,7,11,S
1,5,311,7,12,S
1,5,311,7,13,S
1,5,311,7,14,S
1,5,311,7,15,S
1,5,311,7,16,S
1,5,311,8,3,S
1,5,311,8,4,S
1,5,311,8,5,S
1,5,311,8,6,S
1,5,311,8,7,S
1,5,311,8,8,S
1,5,311,8,9,S
1,5,311,8,10,S
1,5,311,8,11,S
1,5,311,8,12,S
1,5,311,8,13,S
1,5,311,8,14,S
1,5,311,8,15,S
1,5,311,8,16,S
1,5,311,9,3,S
1,5,311,9,4,S
1,5,311,9,5,S
1,5,311,9,6,S
1,5,311,9,7,S
1,5,311,9,8,S
1,5,311,9,9,S
1,5,311,9,10,S
1,5,311,9,11,S
1,5,311,9,12,S
1,5,311,9,13,S
1,5,311,9,14,S
1,5,311,9,15,S
1,5,311,9,16,S
1,5,311,10,3,S
1,5,311,10,4,S
1,5,311,10,5,S
1,5,311,10,6,S
1,5,311,10,7,S
1,5,311,10,8,S
1,5,311,10,9,S
1,5,311,10,10,S
1,5,311,10,11,S
1,5,311,10,12,S
1,5,311,10,13,S
1,5,311,10,14,S
1,5,311,11,3,S
1,5,311,11,4,S
1,5,311,11,5,S
1,5,311,11,6,S
1,5,311,11,7,S
1,5,311,11,8,S
1,5,311,11,9,S
1,5,311,11,10,S
1,5,311,11,11,S
1,5,311,11,12,S
1,5,311,11,13,S
1,5,311,11,14,S
1,5,312,5,1,S
1,5,312,5,2,S
1,5,312,5,3,S
1,5,312,5,4,S
1,5,312,5,5,S
1,5,312,5,12,S
1,5,312,5,13,S
1,5,312,5,14,S
1,5,312,5,15,S
1,5,312,5,16,S
1,5,312,6,1,S
1,5,312,6,2,S
1,5,312,6,3,S
1,5,312,6,4,S
1,5,312,6,5,S
1,5,312,6,6,S
1,5,312,6,7,S
1,5,312,6,8,S
1,5,312,6,9,S
1,5,312,6,10,S
1,5,312,6,11,S
1,5,312,6,12,S
1,5,312,6,13,S
1,5,312,6,14,S
1,5,312,6,15,S
1,5,312,6,16,S
1,5,312,7,1,S
1,5,312,7,2,S
1,5,312,7,3,S
1,5,312,7,4,S
1,5,312,7,5,S
1,5,312,7,6,S
1,5,312,7,7,S
1,5,312,7,8,S
1,5,312,7,9,S
1,5,312,7,10,S
1,5,312,7,11,S
1,5,312,7,12,S
1,5,312,7,13,S
1,5,312,7,14,S
1,5,312,7,15,S
1,5,312,7,16,S
1,5,312,8,1,S
1,5,312,8,2,S
1,5,312,8,3,S
1,5,312,8,4,S
1,5,312,8,5,S
1,5,312,8,6,S
1,5,312,8,7,S
1,5,312,8,8,S
1,5,312,8,9,S
1,5,312,8,10,S
1,5,312,8,11,S
1,5,312,8,12,S
1,5,312,8,13,S
1,5,312,8,14,S
1,5,312,8,15,S
1,5,312,8,16,S
1,5,312,9,1,S
1,5,312,9,2,S
1,5,312,9,3,S
1,5,312,9,4,S
1,5,312,9,5,S
1,5,312,9,6,S
1,5,312,9,7,S
1,5,312,9,8,S
1,5,312,9,9,S
1,5,312,9,10,S
1,5,312,9,11,S
1,5,312,9,12,S
1,5,312,9,13,S
1,5,312,9,14,S
1,5,312,9,15,S
1,5,312,9,16,S
1,5,312,10,3,S
1,5,312,10,4,S
1,5,312,10,5,S
1,5,312,10,6,S
1,5,312,11,3,S
1,5,312,11,4,S
1,5,312,11,5,S
1,5,312,11,6,S
1,5,313,4,3,S
1,5,313,4,4,S
1,5,313,4,5,S
1,5,313,4,6,S
1,5,313,4,7,S
1,5,313,4,8,S
1,5,313,4,9,S
1,5,313,4,10,S
1,5,313,4,11,S
1,5,313,4,12,S
1,5,313,4,13,S
1,5,313,4,14,S
1,5,313,5,1,S
1,5,313,5,2,S
1,5,313,5,3,S
1,5,313,5,4,S
1,5,313,5,5,S
1,5,313,5,6,S
1,5,313,5,7,S
1,5,313,5,8,S
1,5,313,5,9,S
1,5,313,5,10,S
1,5,313,5,11,S
1,5,313,5,12,S
1,5,313,5,13,S
1,5,313,5,14,S
1,5,313,5,15,S
1,5,313,5,16,S
1,5,313,6,1,S
1,5,313,6,2,S
1,5,313,6,3,S
1,5,313,6,4,S
1,5,313,6,5,S
1,5,313,6,6,S
1,5,313,6,7,S
1,5,313,6,8,S
1,5,313,6,9,S
1,5,313,6,10,S
1,5,313,6,11,S
1,5,313,6,12,S
1,5,313,6,13,S
1,5,313,6,14,S
1,5,313,6,15,S
1,5,313,6,16,S
1,5,313,7,1,S
1,5,313,7,2,S
1,5,313,7,3,S
1,5,313,7,4,S
1,5,313,7,5,S
1,5,313,7,6,S
1,5,313,7,7,S
1,5,313,7,8,S
1,5,313,7,9,S
1,5,313,7,10,S
1,5,313,7,11,S
1,5,313,7,12,S
1,5,313,7,13,S
1,5,313,7,14,S
1,5,313,7,15,S
1,5,313,7,16,S
1,5,313,8,1,S
1,5,313,8,2,S
1,5,313,8,3,S
1,5,313,8,4,S
1,5,313,8,5,S
1,5,313,8,6,S
1,5,313,8,7,S
1,5,313,8,8,S
1,5,313,8,9,S
1,5,313,8,10,S
1,5,313,8,11,S
1,5,313,8,12,S
1,5,313,8,13,S
1,5,313,8,14,S
1,5,313,8,15,S
1,5,313,8,16,S
1,5,313,9,1,S
1,5,313,9,2,S
1,5,313,9,3,S
1,5,313,9,4,S
1,5,313,9,5,S
1,5,313,9,6,S
1,5,313,9,7,S
1,5,313,9,8,S
1,5,313,9,9,S
1,5,313,9,10,S
1,5,313,9,11,S
1,5,313,9,12,S
1,5,313,9,13,S
1,5,313,9,14,S
1,5,313,9,15,S
1,5,313,9,16,S
1,5,313,10,3,S
1,5,313,10,4,S
1,5,313,10,5,S
1,5,313,10,6,S
1,5,313,10,7,S
1,5,313,10,8,S
1,5,313,10,9,S
1,5,313,10,10,S
1,5,313,10,11,S
1,5,313,10,12,S
1,5,313,10,13,S
1,5,313,10,14,S
1,5,313,11,3,S
1,5,313,11,4,S
1,5,313,11,5,S
1,5,313,11,6,S
1,5,313,11,7,S
1,5,313,11,8,S
1,5,313,11,9,S
1,5,313,11,10,S
1,5,313,11,11,S
1,5,313,11,12,S
1,5,313,11,13,S
1,5,313,11,14,S
1,5,314,5,1,S
1,5,314,5,2,S
1,5,314,5,3,S
1,5,314,5,4,S
1,5,314,5,5,S
1,5,314,5,12,S
1,5,314,5,13,S
1,5,314,5,14,S
1,5,314,5,15,S
1,5,314,5,16,S
1,5,314,6,1,S
1,5,314,6,2,S
1,5,314,6,3,S
1,5,314,6,4,S
1,5,314,6,5,S
1,5,314,6,6,S
1,5,314,6,7,S
1,5,314,6,8,S
1,5,314,6,9,S
1,5,314,6,10,S
1,5,314,6,11,S
1,5,314,6,12,S
1,5,314,6,13,S
1,5,314,6,14,S
1,5,314,6,15,S
1,5,314,6,16,S
1,5,314,7,1,S
1,5,314,7,2,S
1,5,314,7,3,S
1,5,314,7,4,S
1,5,314,7,5,S
1,5,314,7,6,S
1,5,314,7,7,S
1,5,314,7,8,S
1,5,314,7,9,S
1,5,314,7,10,S
1,5,314,7,11,S
1,5,314,7,12,S
1,5,314,7,13,S
1,5,314,7,14,S
1,5,314,7,15,S
1,5,314,7,16,S
1,5,314,8,1,S
1,5,314,8,2,S
1,5,314,8,3,S
1,5,314,8,4,S
1,5,314,8,5,S
1,5,314,8,6,S
1,5,314,8,7,S
1,5,314,8,8,S
1,5,314,8,9,S
1,5,314,8,10,S
1,5,314,8,11,S
1,5,314,8,12,S
1,5,314,8,13,S
1,5,314,8,14,S
1,5,314,8,15,S
1,5,314,8,16,S
1,5,314,9,1,S
1,5,314,9,2,S
1,5,314,9,3,S
1,5,314,9,4,S
1,5,314,9,5,S
1,5,314,9,6,S
1,5,314,9,7,S
1,5,314,9,8,S
1,5,314,9,9,S
1,5,314,9,10,S
1,5,314,9,11,S
1,5,314,9,12,S
1,5,314,9,13,S
1,5,314,9,14,S
1,5,314,9,15,S
1,5,314,9,16,S
1,5,314,10,3,S
1,5,314,10,4,S
1,5,314,10,5,S
1,5,314,10,6,S
1,5,314,10,7,S
1,5,314,10,8,S
1,5,314,10,9,S
1,5,314,10,10,S
1,5,314,10,11,S
1,5,314,10,12,S
1,5,314,10,13,S
1,5,314,10,14,S
1,5,314,11,3,S
1,5,314,11,4,S
1,5,314,11,5,S
1,5,314,11,6,S
1,5,314,11,7,S
1,5,314,11,8,S
1,5,314,11,9,S
1,5,314,11,10,S
1,5,314,11,11,S
1,5,314,11,12,S
1,5,314,11,13,S
1,5,314,11,14,S
1,5,314,12,13,S
1,5,314,12,14,S
1,5,315,5,1,S
1,5,315,5,2,S
1,5,315,5,3,S
1,5,315,5,4,S
1,5,315,5,5,S
1,5,315,5,6,S
1,5,315,5,7,S
1,5,315,5,8,S
1,5,315,5,9,S
1,5,315,5,10,S
1,5,315,6,1,S
1,5,315,6,2,S
1,5,315,6,3,S
1,5,315,6,4,S
1,5,315,6,5,S
1,5,315,6,6,S
1,5,315,6,7,S
1,5,315,6,8,S
1,5,315,6,9,S
1,5,315,6,10,S
1,5,315,7,1,S
1,5,315,7,2,S
1,5,315,7,3,S
1,5,315,7,4,S
1,5,315,7,5,S
1,5,315,7,6,S
1,5,315,7,7,S
1,5,315,7,8,S
1,5,315,7,9,S
1,5,315,7,10,S
1,5,315,7,11,S
1,5,315,8,1,S
1,5,315,8,2,S
1,5,315,8,3,S
1,5,315,8,4,S
1,5,315,8,5,S
1,5,315,8,6,S
1,5,315,8,7,S
1,5,315,8,8,S
1,5,315,8,9,S
1,5,315,8,10,S
1,5,315,8,11,S
1,5,315,9,1,S
1,5,315,9,2,S
1,5,315,9,3,S
1,5,315,9,4,S
1,5,315,9,5,S
1,5,315,9,6,S
1,5,315,9,7,S
1,5,315,9,8,S
1,5,315,9,9,S
1,5,315,9,10,S
1,5,315,9,11,S
1,5,315,9,12,S
1,5,315,10,3,S
1,5,315,10,4,S
1,5,315,10,5,S
1,5,315,10,6,S
1,5,315,10,7,S
1,5,315,10,8,S
1,5,315,10,9,S
1,5,315,10,10,S
1,5,315,10,11,S
1,5,315,10,12,S
1,5,315,10,13,S
1,5,315,11,3,S
1,5,315,11,4,S
1,5,315,11,5,S
1,5,315,11,6,S
1,5,315,11,7,S
1,5,315,11,8,S
1,5,315,11,9,S
1,5,315,11,10,S
1,5,315,11,11,S
1,5,315,11,12,S
1,5,315,11,13,S
1,5,315,11,14,S
1,5,315,12,3,S
1,5,315,12,4,S
1,5,315,12,5,S
1,5,315,12,6,S
1,5,315,12,7,S
1,5,315,12,8,S
1,5,315,12,9,S
1,5,315,12,10,S
1,5,315,12,11,S
1,5,315,12,12,S
1,5,315,12,13,S
1,5,315,12,14,S
1,5,315,13,3,S
1,5,315,13,4,S
1,5,315,13,5,S
1,5,315,13,6,S
1,5,315,13,7,S
1,5,315,13,8,S
1,5,315,13,9,S
1,5,315,13,10,S
1,5,315,13,11,S
1,5,315,13,12,S
1,5,315,13,13,S
1,5,315,13,14,S
1,5,315,14,4,S
1,5,315,14,5,S
1,5,315,14,6,S
1,5,315,14,7,S
